film,review,sentiment,sentiment_category
Inside Out206,great story great visuals thoroughly enjoyed movie would recommend,0.7000000000000001,positive
Inside Out207,going say couple thing enough make grown man cry,0.0,neutral
Inside Out208,82 10624 good first one new emotion make riley behavior cringeworthy kind frustrating liked new idea sense self riley loses film like see joy original emotion work together overpower new teenage emotion blue character super weird childish like overarching theme suppress former thing happen joy toss small ball memory event still make 35 rewatch good first one,0.19844877344877349,neutral
Inside Out209,great hockeycoming age movie marginally worse first,0.21666666666666667,positive
Inside Out210,dou nota 7 para esse filme meio divertido criativomas desenrolar da histã³ria achei muito repetitivo comparado outros filmes,0.0,neutral
Inside Out211,masterpiece original inside skeptical one would able live original mistaken yet pixar chosen topical time life adolescence need fit come everyone relate adolescent one point still occasionally feel need liked others make tear like first one certainly several moment got shiver really enjoyed revisited motif gaining complex emotion end original introduced multiemotion memory one brought nuanced core value let u see inside three,0.19366883116883118,neutral
Inside Out212,explain excited see movie absolutely exceeded expectation movie amazing everyone need see go watch inside 2 right,0.36517857142857146,positive
Inside Out213,great movie still feel like first one bit better emotion strength pixar magic close,0.5125,positive
Inside Out214,good first better loved story element visuals reality woven narrative riley learns valuable lesson friendship,0.5375,positive
Inside Out215,great concept predicable kind joke,0.7,positive
Inside Out216,well orchestrated original still great movie nice story,0.5916666666666667,positive
Inside Out217,real emotion thoughtfully done good message,0.43333333333333335,positive
Inside Out218,like movie grew surg teenager able identify tell exactly emotion dealing time,0.375,positive
Inside Out219,muy bbuenaactuacion de rally,0.0,neutral
Inside Out220,fun thought provoking took age,0.3,positive
Inside Out221,expected movie mean saying bad high expectation one found little animation still good script little repetitive accepting change emotion work,-0.10968749999999997,neutral
Inside Out222,showed u good example panic attack also good example belief emotional able restore belief mixed memory,0.38,positive
Inside Out223,film good voice actor good job playing character liked design new emotion got full house main 4 pixar easter egg glad triple dent gum memory made appearance surprised redesigned riley young self probably nine year past pixar animation evolved overall film good way showing real teenager get moody,0.3079254079254079,positive
Inside Out224,perfect sequel inside 2 latest disney pixar film massive hit studio even getting sequel 10 year later still worth wait perfect writing compelling story make joy watch laugh relate probably would tear two big fan first movie feel like 2nd entry elevates source material another level pixar seems always perfect formula itâs film inside 2 certainly exception perfect movie whole family inside 2 receives perfect 5 star 5,0.4626050420168067,positive
Inside Out225,good groundbreaking first movie opinion movie enough relatability heart humor creativity wonder make fun watch whole family,0.29,positive
Inside Out226,excellent movie son enjoyed,0.75,positive
Inside Out227,first movie usually better think movie simple good way portraying different aspect dealing one emotion memory grow odd moment new emotion well designed original 5 opinion extent take time movie saying perspective someone know struggle anxiety ending worth flaw movie touching heartwarming,0.2594696969696969,positive
Inside Out228,super imaginative well written excellent animation well done,0.6444444444444445,positive
Inside Out229,excelente secuela una vez ma pixar haciendo una casi perfecta pelãcula de animaciã³n,0.0,neutral
Inside Out230,granddaughter loved,0.7,positive
Inside Out231,pouchy make 5 4 star movie overall,0.0,neutral
Inside Out232,heartfelt tender like would expect somewhat overstuffed everything fast colorful stake time get lost,0.16666666666666666,neutral
Inside Out233,saw sequel twice itâs good predecessor 1st time saw day early worldwide release less 4 month ago 2nd time around month ago took mother see theater missed chance,0.15833333333333333,neutral
Inside Out234,quite succinct first cried throughout felt moved rileyâs journey beautiful animation interesting character,0.5333333333333333,positive
Inside Out235,não criativo nada diferente primeiro filme novamente emoããµes se perdem e precisam voltar ã sala de comando serviu para reerguer pixar que sofria com uma sequãªncia de filmes ruin eeeeee funcionou saã da sala de cinema como se tivesse participado de uma sessão de terapia maneira que coisas são expressas filme e contãm correlaããµes com realidade funcionamento nosso cãrebro ã fenomenal ansiedade foi ponto fooooorte desse filme tirando maioria do choros e contabilizando todos foram sete uma gracinha de filme sent abraãada acalentada ma nada de mais,0.0,neutral
